num_iterations,initial_collect_steps,collect_steps_per_iteration,replay_buffer_capacity,batch_size,critic_learning_rate,actor_learning_rate,alpha_learning_rate,target_update_tau,target_update_period,gamma,reward_scale_factor,actor_fc_layer_params,critic_joint_fc_layer_params,log_interval,num_eval_episodes,eval_interval,policy_save_interval,start_time,end_time,policy_file
10000,10000,5,100000,128,0.0001,0.0001,0.0001,0.01,2,0.98,2.0,"(256, 256)","(256, 256)",1000,10,5000,1000,2024-03-16 01:24:37.103272,2024-03-16 01:25:55.362221,
10000,10000,5,100000,128,0.0001,0.0001,0.0001,0.01,2,0.98,2.0,"(256, 256)","(256, 256)",1000,10,5000,1000,2024-03-16 01:28:43.466903,2024-03-16 01:30:03.353408,
10000,10000,5,100000,128,0.0001,0.0001,0.0001,0.01,2,0.98,2.0,"(256, 256)","(256, 256)",1000,10,5000,1000,2024-03-16 08:37:08.423198,2024-03-16 08:38:28.952788,
10000,10000,5,100000,128,0.0001,0.0001,0.0001,0.01,2,0.98,2.0,"(256, 256)","(256, 256)",1000,10,5000,1000,2024-03-16 09:52:31.268148,2024-03-16 09:53:53.935571,
10000,10000,5,100000,128,0.0001,0.0001,0.0001,0.01,2,0.98,2.0,"(256, 256)","(256, 256)",1000,10,5000,1000,2024-03-16 10:22:36.959204,2024-03-16 10:24:10.446584,
10000,10000,5,100000,128,0.0001,0.0001,0.0001,0.01,2,0.98,2.0,"(256, 256)","(256, 256)",1000,10,100,10000,2024-03-16 10:52:00.942930,2024-03-16 11:15:28.983335,
10000,10000,5,100000,128,0.0001,0.0001,0.0001,0.01,2,0.98,2.0,"(256, 256)","(256, 256)",1000,10,500,10000,2024-03-16 11:29:03.732492,2024-03-16 11:34:40.436668,
20000,5000,10,50000,128,0.0001,0.0001,0.0001,0.01,1,0.99,1,"(256, 256)","(256, 256)",5000,10,500,19000,2024-03-16 15:51:56.566293,2024-03-16 15:59:59.483700
20000,5000,10,50000,128,0.0001,0.0001,0.0001,0.01,1,0.99,1,"(256, 256)","(256, 256)",5000,10,500,19000,2024-03-16 16:48:22.934334,2024-03-16 16:56:06.776507
20000,5000,10,50000,128,0.0001,0.0001,0.0001,0.01,1,0.99,1,"(256, 256)","(256, 256)",5000,10,500,19000,2024-03-16 17:02:05.178115,2024-03-16 17:11:11.350334
200000,5000,1,50000,256,0.0001,0.0001,0.0001,0.005,1,0.99,1,"(256, 256)","(256, 256)",5000,20,500,19000,2024-03-16 19:49:19.234373,2024-03-17 00:21:39.967432
200000,5000,1,50000,64,0.0001,0.0001,0.0001,0.005,1,0.99,1,"(256, 256)","(256, 256)",5000,20,500,19000,2024-03-17 09:09:38.829903,2024-03-17 13:40:17.953843
20000,5000,1,50000,64,0.0001,0.0001,0.0001,0.005,1,0.99,1,"(256, 256)","(256, 256)",5000,20,500,10000,2024-03-17 18:10:06.420028,2024-03-17 18:26:51.732630
6000,5000,1,50000,64,0.0001,0.0001,0.0001,0.005,1,0.99,1,"(256, 256)","(256, 256)",5000,20,500,1000,2024-03-17 18:34:05.610230,2024-03-17 18:40:23.519847
6000,5000,1,50000,64,0.0001,0.0001,0.0001,0.005,1,0.99,1,"(256, 256)","(256, 256)",5000,20,500,1000,2024-03-17 18:58:20.797521,2024-03-17 19:04:23.891259
2000,5000,1,50000,64,0.0001,0.0001,0.0001,0.005,1,0.99,1,"(256, 256)","(256, 256)",5000,20,500,1000,2024-03-17 19:11:30.629260,2024-03-17 19:13:49.623825
